Date,Home,Score,Away,Attendance,Venue,Result,W_Home,D_Home,L_Home,Pts_Home,Poss_Home,MP_Home,Gls_Home,Ast_Home,CrdR_Home,GlsPer90_Home,AstPer90_Home,Sh_Home,SoT_Home,SoT%_Home,Sh/90_Home,SoT/90_Home,G/Sh_Home,G/SoT_Home,GA_Home,GA90_Home,SoTA_Home,Saves_Home,Save%_Home,CS_Home,CS%_Home,W_Away,D_Away,L_Away,Pts_Away,Poss_Away,MP_Away,Gls_Away,Ast_Away,CrdR_Away,GlsPer90_Away,AstPer90_Away,Sh_Away,SoT_Away,SoT%_Away,Sh/90_Away,SoT/90_Away,G/Sh_Away,G/SoT_Away,GA_Away,GA90_Away,SoTA_Away,Saves_Away,Save%_Away,CS_Away,CS%_Away,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2019-08-17,Arsenal,2 - 1,Burnley,60214,Emirates Stadium,W,14,14,10,56,54.0,38,56,35,5,1.47,0.92,401,144,35.9,10.55,3.79,0.13,0.37,48,1.26,189,143,.783,10,26.3,15,9,14,54,41.4,38,41,30,0,1.08,0.79,384,124,32.3,10.11,3.26,0.10,0.31,50,1.32,159,112,.711,15,39.5,30,2649,19,1696,2,0,0.11,0.00,20,1386,0,2,0.00,0.13,3,270,0,0,0.00,0.00,33,2809,2,1,0.06,0.03,24,1692,0,2,0.00,0.11,29,857,1,1,0.11,0.11,24,1748,0,1,0.00,0.05,30,1874,10,4,0.48,0.19,36,3136,22,3,0.63,0.09,17,631,1,0,0.14,0.00,38,3420,17,1530,0,1,0.00,0.06,38,3420,2,2,0.05,0.05,32,2880,1,1,0.03,0.03,24,1878,0,4,0.00,0.19,30,2613,0,0,0.00,0.00,12,621,1,1,0.14,0.14,38,3338,2,6,0.05,0.16,35,3150,2,6,0.06,0.17,32,2437,14,1,0.52,0.04,19,1352,6,0,0.40,0.00
2019-08-17,Southampton,1 - 2,Liverpool,31712,St. Mary's Stadium,L,15,7,16,52,49.3,38,51,32,4,1.34,0.84,497,169,34.0,13.08,4.45,0.10,0.29,60,1.58,163,107,.650,9,23.7,32,3,3,99,63.4,38,83,69,1,2.18,1.82,585,222,37.9,15.39,5.84,0.13,0.35,33,0.87,107,75,.701,15,39.5,10,900,8,560,0,0,0.00,0.00,19,1497,1,0,0.06,0.00,32,2742,1,1,0.03,0.03,34,3057,1,1,0.03,0.03,11,779,0,0,0.00,0.00,30,1860,0,0,0.00,0.00,38,3420,5,3,0.13,0.08,32,2762,4,4,0.13,0.13,33,2752,0,1,0.00,0.03,30,1111,4,2,0.32,0.16,11,875,38,3420,5,1,0.13,0.03,36,3111,2,12,0.06,0.35,9,703,1,0,0.13,0.00,38,3175,4,13,0.11,0.37,37,2935,4,0,0.12,0.00,22,937,2,2,0.19,0.19,30,1485,4,1,0.24,0.06,38,2988,9,8,0.27,0.24,35,2747,18,7,0.59,0.23,34,2876,19,10,0.59,0.31
2019-08-17,Norwich City,3 - 1,Newcastle Utd,27059,Carrow Road,W,5,6,27,21,49.3,38,25,18,3,0.66,0.47,409,124,30.3,10.76,3.26,0.06,0.19,75,1.97,201,129,.647,5,13.2,11,11,16,44,38.6,38,38,29,3,1.00,0.76,397,127,32.0,10.45,3.34,0.10,0.30,58,1.53,190,134,.705,11,28.9,36,3240,36,3240,0,1,0.00,0.03,30,2644,0,0,0.00,0.00,15,1262,0,0,0.00,0.00,28,2304,1,0,0.04,0.00,9,685,0,0,0.00,0.00,24,1180,0,0,0.00,0.00,16,1130,0,0,0.00,0.00,37,2489,6,2,0.22,0.07,36,2464,1,7,0.04,0.26,36,2886,11,3,0.34,0.09,38,3420,16,1228,0,0,0.00,0.00,22,1672,2,0,0.11,0.00,24,2076,1,0,0.04,0.00,18,1315,2,1,0.14,0.07,17,1020,0,1,0.00,0.09,3,137,0,0,0.00,0.00,26,2119,6,2,0.25,0.08,29,2223,1,2,0.04,0.08,36,3021,4,2,0.12,0.06,38,2683,2,2,0.07,0.07
2019-08-17,Brighton,1 - 1,West Ham,30459,The American Express Community Stadium,D,9,14,15,41,52.2,38,35,24,2,0.92,0.63,456,137,30.0,12.00,3.61,0.07,0.25,54,1.42,164,114,.683,9,23.7,10,9,19,39,44.0,38,49,36,1,1.29,0.95,414,157,37.9,10.89,4.13,0.11,0.29,62,1.63,178,124,.680,7,18.4,38,3420,19,1238,1,0,0.07,0.00,36,3230,3,3,0.08,0.08,19,1143,0,1,0.00,0.08,27,1896,0,1,0.00,0.05,34,2880,0,0,0.00,0.00,33,2530,0,1,0.00,0.04,35,2829,1,2,0.03,0.06,31,2011,5,3,0.22,0.13,29,1796,2,4,0.10,0.20,23,797,1,1,0.11,0.11,25,2117,31,2786,2,0,0.06,0.00,32,2766,3,1,0.10,0.03,27,2237,0,3,0.00,0.12,17,937,0,1,0.00,0.10,24,1379,0,2,0.00,0.13,24,1509,5,5,0.30,0.30,36,2172,2,5,0.08,0.21,8,215,0,0,0.00,0.00,38,3420,1,3,0.03,0.08,2,107,1,0,0.84,0.00
2019-08-17,Everton,1 - 0,Watford,39066,Goodison Park,W,13,10,15,49,49.2,38,42,32,3,1.11,0.84,465,155,33.3,12.24,4.08,0.09,0.26,56,1.47,145,95,.634,9,23.7,8,10,20,34,42.5,38,35,21,3,0.92,0.55,410,114,27.8,10.79,3.00,0.07,0.25,64,1.68,166,109,.663,9,23.7,38,3420,31,2559,2,0,0.07,0.00,35,3030,0,7,0.00,0.21,29,2284,2,1,0.08,0.04,27,1839,0,1,0.00,0.05,35,2560,2,3,0.07,0.11,27,1280,3,2,0.21,0.14,19,1458,0,1,0.00,0.06,2,136,0,0,0.00,0.00,36,3070,13,3,0.38,0.09,36,2626,13,1,0.45,0.03,38,3420,29,2361,2,0,0.08,0.00,29,2488,0,0,0.00,0.00,28,2237,0,0,0.00,0.00,14,1025,0,0,0.00,0.00,37,3156,4,2,0.11,0.06,30,2252,1,1,0.04,0.04,30,2627,0,3,0.00,0.10,28,2098,4,5,0.17,0.21,27,2225,10,2,0.40,0.08,28,1648,3,0,0.16,0.00
2019-08-17,Aston Villa,1 - 2,Bournemouth,40996,Villa Park,L,9,8,21,35,43.9,38,40,32,1,1.05,0.84,453,146,32.2,11.92,3.84,0.09,0.27,67,1.76,175,113,.646,7,18.4,9,7,22,34,43.8,38,38,24,3,1.00,0.63,384,116,30.2,10.11,3.05,0.09,0.29,65,1.71,182,122,.670,5,13.2,20,1794,14,1091,0,0,0.00,0.00,17,1447,1,0,0.06,0.00,18,1031,1,1,0.09,0.09,33,2902,2,2,0.06,0.06,36,2612,3,2,0.10,0.07,28,2312,3,3,0.12,0.12,21,1782,5,1,0.25,0.05,36,3233,8,6,0.22,0.17,34,1950,6,1,0.28,0.05,34,2051,4,4,0.18,0.18,37,3330,29,2428,1,0,0.04,0.00,29,2503,2,2,0.07,0.07,2,126,0,0,0.00,0.00,24,2055,0,1,0.00,0.04,33,2703,1,2,0.03,0.07,31,1646,7,0,0.38,0.00,28,2067,1,4,0.04,0.17,34,2530,1,1,0.04,0.04,26,2011,6,4,0.27,0.18,35,2908,8,1,0.25,0.03
2019-08-17,Manchester City,2 - 2,Tottenham,54503,Etihad Stadium,D,26,3,9,81,66.9,38,100,69,4,2.63,1.82,730,246,33.7,19.21,6.47,0.13,0.38,35,0.92,107,73,.701,17,44.7,16,11,11,59,52.2,38,56,39,3,1.47,1.03,439,155,35.3,11.55,4.08,0.12,0.34,47,1.24,172,130,.756,8,21.1,35,3071,29,2392,1,4,0.04,0.15,19,1276,0,0,0.00,0.00,15,1097,1,0,0.08,0.00,24,1715,2,0,0.10,0.00,31,2020,2,1,0.09,0.04,35,2486,3,2,0.11,0.07,35,2791,13,20,0.42,0.64,33,2651,20,1,0.68,0.03,24,1452,16,3,0.99,0.19,34,2030,6,7,0.27,0.31,21,1807,11,863,0,0,0.00,0.00,33,2957,2,2,0.06,0.06,29,2431,0,0,0.00,0.00,3,241,0,0,0.00,0.00,31,2221,0,0,0.00,0.00,25,1215,2,1,0.15,0.07,29,2452,2,1,0.07,0.04,20,1097,2,2,0.16,0.16,21,1009,2,2,0.18,0.18,29,2587,18,2,0.63,0.07
2019-08-18,Sheffield Utd,1 - 0,Crystal Palace,30197,Bramall Lane,W,14,12,12,54,43.1,38,36,25,2,0.95,0.66,353,109,30.9,9.29,2.87,0.10,0.32,39,1.03,141,103,.730,13,34.2,11,10,17,43,44.5,38,29,20,2,0.76,0.53,372,116,31.2,9.79,3.05,0.07,0.22,50,1.32,169,120,.704,10,26.3,36,3240,38,3420,2,3,0.05,0.08,38,3345,2,4,0.05,0.11,33,2916,0,1,0.00,0.03,38,3242,0,1,0.00,0.03,36,3187,2,0,0.06,0.00,30,2516,5,2,0.18,0.07,34,2458,5,3,0.18,0.11,38,3090,1,1,0.03,0.03,16,676,1,1,0.13,0.13,28,1815,2,2,0.10,0.10,35,3150,29,2382,0,0,0.00,0.00,29,2507,3,2,0.11,0.07,16,1266,0,1,0.00,0.07,19,1549,0,1,0.00,0.06,31,2513,3,1,0.11,0.04,17,655,0,0,0.00,0.00,24,1294,1,1,0.07,0.07,38,3280,4,3,0.11,0.08,37,3090,0,3,0.00,0.09,24,1261,2,1,0.14,0.07
2019-08-18,Chelsea,1 - 1,Leicester City,40629,Stamford Bridge,D,20,6,12,66,60.7,38,69,46,0,1.82,1.21,619,210,33.9,16.29,5.53,0.10,0.30,54,1.42,115,65,.548,9,23.7,18,8,12,62,57.6,38,65,48,3,1.71,1.26,533,181,34.0,14.03,4.76,0.11,0.33,41,1.08,126,95,.738,13,34.2,33,2970,21,1751,0,0,0.00,0.00,28,2344,0,0,0.00,0.00,36,3229,2,6,0.06,0.17,15,1024,0,0,0.00,0.00,31,2379,4,2,0.15,0.08,22,1732,3,0,0.16,0.00,37,2867,7,5,0.22,0.16,11,661,1,1,0.14,0.14,18,993,8,0,0.73,0.00,25,1722,9,4,0.47,0.21,38,3420,34,3036,1,1,0.03,0.03,38,3383,1,1,0.03,0.03,28,2520,3,2,0.11,0.07,11,772,0,0,0.00,0.00,37,2828,3,6,0.10,0.19,31,2624,6,3,0.21,0.10,33,2004,8,4,0.36,0.18,20,893,1,1,0.10,0.10,32,2674,2,1,0.07,0.03,35,3033,23,5,0.68,0.15
2019-08-19,Wolves,1 - 1,Manchester Utd,31314,Molineux Stadium,D,15,14,9,59,48.3,38,49,34,2,1.29,0.89,453,142,31.3,11.92,3.74,0.10,0.32,40,1.05,120,80,.675,13,34.2,18,12,8,66,56.2,38,65,43,0,1.71,1.13,528,200,37.9,13.89,5.26,0.10,0.28,36,0.95,125,92,.736,13,34.2,38,3420,36,2839,4,3,0.13,0.10,22,1979,0,1,0.00,0.05,38,3420,0,0,0.00,0.00,35,2887,2,2,0.06,0.06,38,3056,2,2,0.06,0.06,38,3108,1,6,0.03,0.17,38,2795,4,0,0.13,0.00,38,3236,17,6,0.47,0.17,34,2284,7,1,0.28,0.04,38,3420,5,331,0,0,0.00,0.00,35,3092,1,0,0.03,0.00,38,3420,1,1,0.03,0.03,24,1733,0,0,0.00,0.00,35,3070,0,4,0.00,0.12,16,1204,1,3,0.07,0.22,22,935,1,0,0.10,0.00,27,1772,4,1,0.20,0.05,32,2624,17,6,0.58,0.21,31,2643,17,7,0.58,0.24,33,2287,3,6,0.12,0.24
